text,label,model
"[5, 1208, 1962, 86, 2, 439, 6, 5, 2060, 321, 9, 1538, 4538, 3, 820, 24, 366, 1324, 67, 7, 0, 198, 1640, 3, 2, 132, 299, 537, 292, 1, 2, 1182, 325, 470, 6, 2, 1208, 3, 73, 2999, 2062, 7, 0, 86, 4211, 18, 2, 439, 6, 2, 817, 3, 23, 140, 444, 0, 0, 0, 1, 2, 1208, 212, 2, 185, 6, 2049, 0, 19, 1818, 1078, 29, 10, 348, 128, 4, 32, 4229, 1078, 7, 0, 0, 3, 0, 121, 2, 3145, 0, 0, 1565, 0, 1, 532, 2, 453, 43, 956, 332, 3, 306, 260, 7, 100, 0, 3, 23, 3311, 0, 3, 198, 140, 444, 1, 24, 366, 1782, 6, 2, 806, 43, 4498, 1, 1208, 1182, 0, 0, 3, 2679, 3, 10, 3979, 532, 2, 806, 135, 1865, 24, 2, 610, 0, 0, 9, 2049, 0, 1, 2, 1208, 10, 4985, 33, 2, 0, 0, 0, 263, 1, 4538, 8, 15, 0, 3177, 680, 1836, 3754, 1, 5, 1208, 1158, 9, 1049, 4538, 9, 855, 212, 1818, 453, 7, 4654, 806, 72, 40, 3182, 0, 1273, 3, 140, 23, 24, 2, 69, 1, 12, 1208, 3, 73, 0, 86, 5, 0, 3, 10, 2101, 33, 2, 3721, 0, 263, 1, 5, 892, 1208, 1143, 265, 2106, 67, 1, 7, 1782, 67, 341, 7, 1640, 43, 806, 9, 1075, 1299, 59, 5, 1208, 0, 155, 5, 2060, 817, 1]",1,8.0
"[5, 282, 2599, 129, 5, 0, 817, 19, 5, 3867, 1, 13, 3671, 2, 244, 6, 2, 106, 1, 2, 693, 10, 2413, 3, 7, 2, 1244, 6, 1748, 1257, 2, 371, 1, 2, 693, 10, 330, 3, 7, 2, 1032, 10, 489, 1, 2, 371, 3813, 6, 3598, 7, 3179, 1, 27, 10, 1784, 9, 5, 1113, 354, 613, 3, 7, 26, 5, 3867, 19, 5, 2570, 2482, 1, 27, 26, 4528, 2, 3867, 113, 3, 7, 102, 13, 10, 9, 36, 363, 1, 27, 26, 3416, 61, 13, 3, 29, 13, 10, 46, 8, 37, 36, 3525, 1, 27, 26, 3416, 61, 13, 1, 2, 693, 10, 330, 3, 7, 2, 371, 3813, 6, 2071, 2514, 1, 27, 26, 46, 8, 37, 44, 236, 4, 750, 9, 251, 3, 7, 13, 10, 5, 970, 3, 1353, 3, 1353, 3, 7, 159, 673, 3677, 1, 27, 10, 813, 4, 116, 476, 3, 7, 12, 10, 912, 19, 36, 1]",0,6.0
"[10, 3459, 21, 1942, 449, 218, 35, 134, 1, 53, 6, 5, 2246, 5, 231, 197, 0, 33, 1, 123, 52, 6, 21, 1942, 7, 284, 4, 91, 21, 0, 1, 14, 10, 2213, 90, 7, 2, 231, 481, 65, 1, 278, 5, 268, 6, 889, 1]",0,5.0
"[25, 20, 1, 1, 1, 66, 101, 11, 8, 83, 61, 4, 578, 20, 3, 152, 50, 8, 8, 5, 2917, 1613, 8, 15, 978, 1365, 210, 46, 8, 37, 1135, 4, 558, 2, 4966, 6, 2, 738, 1, 72, 2, 84, 710, 6, 0, 1702, 3, 702, 11, 165, 32, 561, 3, 187, 218, 16, 5, 139, 1, 11, 8, 154, 44, 389, 30, 16, 110, 3, 7, 11, 173, 67, 75, 66, 46, 8, 37, 0, 57, 1, 0, 3, 58, 720, 2, 2162, 50, 2, 117, 167, 11, 265, 10, 5, 413, 2109, 0, 450, 916, 0, 3, 27, 10, 1564, 849, 29, 0, 3, 11, 173, 27, 10, 1760, 4, 463, 1, 16, 22, 0, 22, 13, 1950, 3, 11, 10, 182, 1, 1, 1, 237, 6, 551, 12, 11, 60, 116, 52, 6, 39, 138, 4, 122, 237, 12, 55, 89, 167, 290, 123, 1159, 3, 137, 80, 34, 182, 284, 1, 11, 300, 939, 4, 75, 578, 327, 551, 3, 68, 16, 57, 3, 12, 2461, 57, 4, 300, 66, 58, 11, 176, 1, 55, 1834, 1132, 47, 0, 223, 57, 7, 39, 983, 1]",0,2.0
"[20, 1123, 45, 6, 164, 0, 130, 630, 38, 1730, 0, 3, 0, 148, 539, 3, 7, 310, 1990, 0, 0, 0, 0, 51, 994, 1, 1, 1, 20, 32, 55, 644, 1812, 1, 1, 1, 75, 3, 20, 101, 1, 1, 1, 1056, 902, 4, 0, 19, 1, 1, 1, 63, 0, 62, 11, 733, 56, 19, 39, 546, 2822, 7, 1424, 0, 592, 19, 61, 413, 89, 0, 1, 5, 464, 0, 6, 0, 935, 0, 0, 9, 429, 6, 157, 1, 42, 43, 5, 166, 395, 800, 218, 35, 2, 0, 1, 120, 2125, 43, 46, 8, 37, 2822, 3, 29, 2, 228, 10, 2211, 129, 1, 56, 10, 3530, 4, 116, 1, 11, 3189, 0, 434, 31, 2407, 108, 0, 52, 35, 1288, 1, 0, 1096, 57, 9, 2, 114, 3, 68, 11, 4991, 4, 39, 3524, 1, 0, 26, 0, 1547, 5, 1215, 2992, 4, 2, 2133, 18, 2, 89, 439, 6, 2, 0, 22, 4, 3433, 180, 524, 3, 0, 13, 4, 2, 1127, 6, 0, 1, 13, 10, 18, 180, 358, 1155, 9, 2, 1375, 3, 7, 180, 1393, 9, 180, 134, 1, 11, 1583, 30, 1808, 10, 744, 0, 1, 0, 11, 10, 5, 615, 2556, 12, 11, 10, 125, 52, 85, 30, 1]",1,8.0
"[13, 506, 68, 1849, 1, 10, 664, 209, 4, 21, 765, 59, 14, 3813, 1748, 1, 14, 187, 145, 0, 1, 2, 1748, 328, 0, 52, 6, 5, 228, 7, 14, 582, 52, 6, 21, 172, 1, 119, 13, 52, 3941, 3, 29, 21, 677, 172, 0, 133, 54, 9, 4088, 1]",1,8.0
"[67, 38, 92, 668, 19, 45, 902, 1, 2, 229, 2786, 17, 80, 34, 178, 306, 0, 4, 0, 2964, 0, 1, 13, 10, 3666, 88, 9, 0, 0, 3, 962, 1, 22, 2282, 3, 2, 2257, 6, 2, 2386, 4478, 43, 2, 84, 4, 338, 1, 0, 123, 54, 35, 21, 0, 0, 7, 0, 52, 86, 2, 0, 4, 1076, 2, 89, 0, 0, 6, 21, 2020, 1, 85, 5, 0, 0, 6, 1656, 3, 34, 328, 51, 681, 1, 24, 2, 209, 2020, 3, 298, 6, 2, 0, 0, 54, 9, 429, 6, 5, 1961, 1, 59, 2, 2257, 4999, 338, 3, 34, 133, 533, 7, 821, 51, 0, 0, 476, 33, 363, 1, 0, 475, 0, 5, 0, 18, 2, 1377, 3, 7, 1122, 22, 27, 1193, 2, 0, 1, 14, 0, 301, 86, 36, 4290, 245, 1, 3108, 30, 138, 3, 34, 2667, 1586, 51, 4298, 2493, 1, 113, 34, 1099, 287, 3, 34, 26, 4, 919, 33, 2, 2615, 2645, 130, 34, 636, 51, 2886, 1]",1,8.0
"[20, 421, 9, 5, 1245, 6, 0, 3, 0, 3284, 1, 0, 17, 0, 1, 2550, 17, 2070, 1, 20, 87, 870, 4, 31, 2, 156, 0, 339, 135, 9, 1908, 7, 310, 8, 15, 5, 615, 1029, 6, 387, 51, 1283, 7, 2125, 1194, 118, 6, 20, 1, 3284, 17, 5, 166, 291, 1, 24, 366, 3, 12, 10, 58, 42, 220, 59, 42, 1193, 2, 1395, 4, 451, 7, 0, 0, 1, 0, 3, 130, 67, 460, 2, 519, 0, 33, 271, 1, 13, 337, 52, 4, 31, 713, 1, 7, 2, 339, 505, 17, 0, 218, 1, 59, 42, 84, 3755, 2, 949, 4, 1430, 30, 480, 3, 42, 71, 3975, 137, 0, 13, 1, 566, 1, 58, 17, 5, 566, 50, 109, 77, 56, 31, 5, 566, 80, 322, 17, 901, 50, 29, 3, 6, 567, 3, 13, 8, 15, 2812, 102, 1, 0, 0, 3, 3845, 3, 271, 7, 20, 0, 53, 1567, 9, 144, 1]",1,8.0
"[181, 85, 2747, 17, 0, 0, 3, 113, 5, 1804, 3036, 77, 31, 1435, 9, 5, 0, 82, 2994, 269, 31, 159, 3774, 7, 0, 1, 20, 38, 0, 4698, 4705, 1, 59, 20, 173, 6, 4705, 7, 1804, 1670, 3, 58, 17, 13, 12, 0, 86, 79, 526, 50, 66, 20, 93, 5, 0, 261, 98, 1008, 5, 0, 50, 702, 5, 452, 3, 0, 5, 883, 3777, 0, 12, 0, 19, 4760, 259, 50, 11, 78, 184, 3, 5, 186, 69, 497, 1, 114, 59, 1804, 3, 159, 1, 1, 1, 151, 26, 97, 1804, 4, 13, 1, 102, 3, 1804, 17, 68, 0, 12, 13, 182, 41, 55, 493, 135, 214, 25, 1804, 8, 8, 95, 74, 1, 42, 101, 1442, 109, 13, 1331, 3, 109, 4, 192, 13, 3, 7, 74, 7, 74, 109, 4, 0, 13, 4, 120, 1666, 1, 16, 335, 47, 1648, 3, 42, 1895, 4, 0, 13, 86, 120, 666, 1, 13, 968, 85, 179, 251, 20, 507, 46, 8, 37, 705, 100, 1952, 234, 327, 477, 52, 5, 0, 7, 4540, 696, 47, 2004, 5, 1046, 4, 51, 68, 19, 5, 3155, 1937, 6, 280, 159, 20, 91, 2, 577, 1, 4095, 75, 174, 12, 0, 38, 45, 6, 2, 276, 12, 32, 2959, 4092, 1]",1,8.0
"[20, 77, 93, 2, 678, 12, 298, 167, 64, 463, 18, 1261, 1332, 1, 45, 88, 3, 67, 402, 1959, 1120, 970, 4, 20, 1, 11, 243, 11, 10, 125, 4, 463, 1, 1495, 2158, 61, 2, 3963, 3, 2, 3963, 12, 1410, 1442, 45, 2410, 0, 113, 216, 3, 29, 11, 243, 1, 11, 26, 46, 8, 37, 26, 5, 409, 981, 23, 4, 39, 248, 9, 478, 5, 431, 3, 39, 1203, 10, 0, 3498, 19, 39, 2380, 1689, 1333, 147, 3, 7, 12, 419, 39, 364, 26, 214, 4, 342, 57, 14, 435, 57, 1, 11, 10, 46, 8, 37, 2, 1543, 4, 826, 145, 4, 463, 1, 13, 10, 5, 88, 85, 95, 89, 3, 406, 11, 187, 90, 39, 2314, 5, 256, 74, 108, 1077, 1, 59, 216, 197, 3, 11, 158, 4, 669, 13, 275, 18, 1, 5, 204, 4459, 0, 57, 18, 2, 0, 3, 11, 123, 39, 4873, 16, 472, 24, 1847, 3, 7, 11, 673, 336, 2380, 0, 914, 22, 2, 88, 0, 18, 1, 11, 10, 46, 8, 37, 237, 217, 164, 914, 47, 2, 4011, 0, 0, 43, 1648, 1, 11, 171, 2, 0, 134, 0, 9, 5, 0, 6, 2084, 1, 1495, 564, 26, 5, 678, 68, 11, 278, 5, 256, 1086, 9, 5, 0, 467, 6, 67, 1]",1,8.0
"[342, 57, 61, 2, 84, 69, 20, 26, 5, 2402, 1, 39, 483, 131, 331, 57, 1476, 2139, 59, 11, 10, 5, 1518, 1, 11, 10, 131, 137, 747, 4, 2796, 13, 1, 2, 84, 69, 11, 290, 26, 5, 2402, 10, 59, 11, 10, 0, 110, 261, 1, 39, 241, 7, 11, 43, 0, 120, 330, 193, 0, 7, 42, 43, 53, 2178, 1, 11, 66, 46, 8, 37, 447, 181, 6, 12, 191, 3, 29, 11, 66, 447, 12, 11, 278, 182, 1112, 2, 209, 88, 1, 11, 1851, 54, 53, 419, 7, 11, 26, 5, 182, 409, 0, 1, 11, 66, 46, 8, 37, 173, 11, 290, 4247, 225, 72, 12, 191, 1]",0,1.0
"[939, 4, 669, 54, 19, 5, 450, 14, 8, 15, 44, 2805, 662, 1, 254, 6, 81, 2728, 4, 5, 381, 1551, 1, 1099, 84, 7, 1460, 5, 710, 6, 539, 1, 5, 1309, 3874, 282, 7, 214, 21, 329, 1, 14, 830, 128, 52, 12, 2, 282, 10, 2, 167, 14, 8, 15, 2805, 1]",1,8.0
"[5, 167, 17, 668, 1544, 4, 490, 3085, 1, 3327, 5, 2532, 17, 121, 145, 81, 3, 34, 77, 92, 490, 2, 2086, 1, 13, 8, 15, 28, 5, 1849, 1810, 3, 29, 11, 162, 13, 8, 207, 31, 1485, 2, 1333, 1, 11, 2769, 301, 16, 147, 118, 11, 3189, 13, 8, 207, 200, 57, 683, 19, 179, 0, 2225, 1, 34, 3970, 39, 526, 1, 0, 81, 1, 0, 81, 1, 0, 35, 1330, 1, 13, 10, 1113, 182, 1, 42, 420, 2, 2086, 1, 22, 5, 452, 11, 78, 46, 8, 37, 558, 2, 2522, 1, 22, 40, 3205, 11, 243, 2, 0, 1, 2, 2086, 10, 159, 0, 1, 16, 376, 13, 0, 39, 0, 9, 5, 553, 6, 362, 1, 29, 124, 13, 506, 1, 11, 71, 46, 8, 37, 490, 2, 2086, 1]",0,3.0
"[42, 621, 102, 4, 2, 614, 255, 3130, 4, 30, 48, 1]",0,7.0
"[11, 133, 662, 2431, 16, 2, 0, 0, 11, 26, 128, 1, 11, 208, 13, 10, 18, 995, 1, 11, 466, 13, 16, 4360, 1, 11, 246, 2, 0, 18, 2, 0, 1, 11, 26, 4, 428, 13, 664, 16, 5, 227, 1]",0,4.0
"[72, 175, 251, 6, 0, 1456, 35, 0, 3, 1050, 1558, 522, 0, 166, 299, 35, 2, 3704, 857, 1, 177, 0, 0, 7, 1268, 924, 0, 0, 3, 0, 0, 7, 0, 0, 1598, 40, 783, 18, 5, 549, 3011, 1, 80, 13, 3387, 3, 13, 3253, 0, 5, 2449, 1875, 52, 6, 2, 1592, 12, 41, 0, 51, 222, 16, 2, 370, 175, 376, 1, 29, 2, 783, 17, 0, 1, 13, 64, 4085, 1268, 35, 360, 2138, 1, 3000, 3, 0, 18, 2, 0, 38, 320, 1104, 16, 0, 8, 15, 2827, 4519, 1, 2, 0, 150, 391, 4, 0, 13, 1, 29, 2, 104, 103, 7, 757, 665, 269, 147, 4, 122, 13, 0, 13, 17, 2, 229, 3868, 12, 2138, 102, 41, 1, 13, 501, 24, 5, 524, 59, 2, 1592, 26, 846, 2, 0, 6, 4014, 1, 56, 26, 44, 175, 251, 6, 2576, 2779, 223, 2497, 7, 140, 3, 2, 1173, 33, 314, 797, 6, 5, 3885, 0, 1196, 3, 7, 1456, 3, 0, 415, 2, 499, 3, 6, 0, 0, 140, 4307, 18, 2497, 1, 24, 366, 4588, 341, 7, 1170, 43, 806, 9, 2, 857, 1, 2, 0, 3, 1706, 7, 1036, 640, 0, 1099, 18, 1050, 586, 1, 51, 1199, 10, 0, 33, 833, 12, 2, 757, 665, 348, 12, 88, 60, 2323, 0, 7, 1529, 1761, 136, 3704, 264, 1419, 16, 2, 192, 6, 651, 63, 30, 197, 5, 88, 72, 753, 606, 12, 13, 10, 0, 0, 16, 586, 1980, 264, 62, 1, 2, 2218, 640, 0, 601, 19, 2, 1268, 924, 3, 124, 19, 0, 1, 53, 197, 412, 16, 4606, 12, 582, 143, 2, 191, 1, 34, 43, 1588, 33, 0, 0, 3, 2, 401, 1001, 339, 346, 0, 3, 0, 0, 4, 0, 33, 1001, 177, 0, 3321, 1, 0, 7, 2, 1268, 924, 846, 7, 0, 5, 0, 783, 2, 419, 6, 1050, 1558, 1, 72, 2, 1268, 924, 0, 19, 5, 1027, 3898, 2, 1177, 3, 2, 783, 10, 1816, 1, 532, 2, 900, 980, 1, 76, 0, 6, 5, 195, 4, 0, 2, 3370, 692, 3, 73, 64, 814, 16, 74, 6, 5, 2621, 6, 259, 223, 2, 0, 63, 2138, 8, 15, 2296, 62, 7, 1211, 641, 18, 2, 45, 363, 3, 7, 2, 177, 18, 2, 89, 1, 2, 1217, 692, 0, 2, 177, 1, 76, 0, 6, 5, 257, 0, 132, 360, 413, 251, 1, 76, 442, 1287, 2855, 4, 31, 2686, 33, 1007, 1, 76, 492, 1308, 1632, 3, 4, 31, 266, 397, 2, 1287, 2855, 17, 2686, 3, 29, 55, 348, 108, 1064, 1, 2, 783, 1349, 5, 817, 2362, 16, 2138, 4, 357, 790, 4, 0, 2, 222, 8, 15, 549, 144, 1, 2, 624, 60, 31, 5, 2150, 2621, 9, 259, 223, 2, 2261, 7, 1623, 4946, 6, 132, 3, 7, 223, 2, 1211, 641, 76, 49, 0, 64, 203, 35, 2, 1268, 0, 47, 64, 31, 327, 0, 4, 2, 1268, 76, 7, 2, 177, 1, 13, 836, 707, 12, 0, 64, 31, 5, 0, 177, 1, 21, 2506, 1328, 320, 43, 0, 0, 117, 146, 1, 2, 1241, 6, 2, 370, 175, 376, 64, 122, 13, 53, 29, 2033, 16, 65, 4, 491, 0, 9, 5, 472, 7, 1262, 579, 1, 2, 3011, 87, 150, 516, 12, 2138, 64, 357, 4, 1145, 40, 1033, 783, 19, 2, 757, 665, 1, 13, 10, 0, 8, 15, 294, 9, 989, 28, 4, 1145, 12, 0, 2, 2809, 1793, 34, 0, 86, 40, 3968, 6, 0, 242, 0, 19, 2, 132, 3338, 7, 0, 0, 12, 32, 0, 0, 8, 15, 306, 110, 22, 177, 1, 2, 0, 0, 256, 69, 9, 1959, 18, 2, 3011, 1, 446, 2303, 0, 2577, 9, 1919, 6, 5, 2632, 4, 816, 4, 2, 3370, 692, 63, 5, 1287, 1141, 1691, 92, 2298, 62, 1, 29, 2, 683, 1095, 4466, 1, 97, 9, 0, 8, 15, 0, 0, 64, 93, 13, 22, 5, 1173, 4, 51, 895, 549, 7, 866, 1792, 34, 150, 1981, 4, 0, 13, 1, 160, 2497, 64, 255, 194, 0, 3, 718, 34, 708, 1419, 16, 164, 265, 3, 165, 1201, 9, 315, 198, 88, 3, 331, 653, 1676, 277, 2, 244, 6, 2, 146, 1, 7, 5, 1697, 0, 954, 197, 35, 1060, 1, 0, 1588, 2, 0, 3, 1706, 7, 1036, 640, 0, 9, 0, 2, 3966, 783, 22, 5, 2198, 1, 287, 3, 72, 3142, 0, 19, 1001, 640, 641, 0, 0, 3, 14, 78, 28, 2683, 2, 0, 4359, 7, 78, 28, 1145, 2, 455, 783, 1, 58, 12, 196, 61, 3220, 8, 15, 684, 6, 2, 783, 1095, 4, 31, 297, 3, 29, 13, 17, 3975, 5, 2272, 1145, 1, 165, 2, 783, 246, 0, 114, 18, 567, 4, 0, 82, 1655, 19, 2, 757, 665, 3, 1695, 2, 0, 4, 226, 16, 1232, 4, 0, 13, 1, 2, 757, 665, 3, 969, 0, 18, 2138, 41, 680, 1019, 0, 0, 3, 0, 0, 1832, 16, 82, 904, 1, 387, 640, 0, 35, 175, 706, 2218, 802, 103, 9, 0, 76, 3410, 33, 5, 1173, 6, 2218, 1761, 76, 0, 1154, 670, 2, 3704, 2129, 4, 783, 1, 2, 757, 665, 7, 753, 269, 102, 66, 53, 34, 77, 4, 0, 2, 783, 7, 4, 147, 19, 0, 4, 3648, 82, 0, 1, 2, 2890, 76, 5, 816, 4, 2, 885, 6, 585, 30, 227, 76, 9, 0, 1, 2, 2765, 1932, 9, 30, 4734, 38, 3503, 164, 6, 3947, 0, 1]",1,8.0
"[1031, 45, 311, 3, 1490, 3, 1954, 0, 1, 4878, 2, 799, 6, 2, 377, 3, 0, 2609, 388, 1589, 2011, 1, 80, 128, 3, 459, 0, 2291, 140, 7, 2, 1013, 6, 1459, 0, 0, 0, 1, 674, 35, 2, 0, 3, 2292, 8, 15, 308, 140, 3, 650, 4, 0, 2, 1306, 3169, 130, 388, 1589, 239, 4, 3399, 113, 21, 216, 9, 1867, 3, 1929, 4, 178, 3657, 9, 2, 1061, 12, 64, 679, 81, 4, 0, 1082, 86, 2, 1013, 7, 2920, 2, 4195, 90, 2, 1214, 3, 0, 0, 1, 0, 0, 23, 1, 29, 1503, 38, 87, 2431, 16, 2, 0, 76, 73, 3387, 5, 2613, 0, 1569, 6, 0, 61, 285, 0, 63, 0, 0, 62, 76, 53, 90, 2292, 3, 14, 23, 1, 2, 0, 7, 5, 1954, 1667, 43, 2, 92, 276, 2614, 35, 1459, 0, 3, 2448, 541, 2, 185, 6, 1275, 8, 0, 9, 2, 0, 876, 3, 1013, 446, 23, 1, 0, 0, 3, 49, 1154, 0, 2, 1013, 3, 23, 2, 4922, 10, 1038, 369, 7, 559, 118, 6, 409, 1069, 1, 0, 1618, 2, 0, 43, 301, 3013, 16, 2, 0, 3, 161, 352, 564, 10, 4580, 76, 28, 137, 2, 0, 12, 708, 286, 16, 4598, 1, 388, 1589, 8, 15, 401, 811, 3, 0, 0, 0, 3, 475, 2, 0, 4, 2, 1013, 9, 951, 4, 1542, 157, 16, 53, 12, 42, 78, 16, 2, 3233, 0, 3, 23, 0, 8, 15, 787, 0, 1, 11, 173, 13, 10, 2614, 33, 327, 127, 0, 4, 388, 1589, 2011, 3, 27, 23, 1, 182, 3, 11, 77, 8, 37, 2428, 49, 2, 0, 38, 1, 39, 92, 950, 17, 12, 2, 0, 17, 1193, 4, 157, 22, 530, 22, 622, 1, 0, 2552, 8, 37, 1106, 18, 95, 622, 4758, 16, 2, 4462, 1, 14, 23, 74, 108, 1255, 0, 64, 31, 52, 2431, 321, 80, 2, 1069, 0, 1, 388, 1589, 2011, 821, 2, 3460, 3434, 1013, 16, 74, 108, 1640, 110, 1, 2, 1013, 994, 4, 2724, 65, 22, 5, 0, 9, 829, 3, 592, 19, 2609, 388, 0, 3, 49, 17, 0, 16, 21, 904, 9, 2, 262, 3121, 1027, 1, 98, 2714, 4, 1627, 2614, 0, 18, 0, 1, 168, 8, 15, 3933, 1186, 589, 4, 30, 215, 1]",1,8.0
"[11, 2920, 2, 1742, 2591, 8, 15, 0, 0, 1, 27, 10, 5, 0, 0, 1, 27, 10, 3329, 4, 2, 193, 8, 15, 1124, 1027, 1, 2, 193, 562, 625, 36, 4, 5, 0, 1, 27, 123, 625, 114, 4, 2, 315, 2, 209, 88, 1]",0,5.0
"[20, 938, 54, 45, 419, 7, 178, 2, 2555, 24, 2, 2109, 6, 79, 527, 1, 21, 245, 178, 2839, 3, 14, 0, 79, 2109, 7, 196, 3, 25, 20, 8, 115, 13, 3, 8, 8, 124, 0, 1, 39, 84, 873, 4, 5, 844, 2912, 22, 11, 0, 218, 2, 750, 11, 93, 12, 39, 2072, 3733, 443, 0, 1, 11, 1220, 54, 9, 527, 4, 1002, 16, 2, 1626, 12, 958, 57, 29, 11, 93, 352, 1, 0, 18, 39, 4257, 11, 93, 5, 1034, 0, 24, 2, 2109, 6, 39, 527, 1, 1850, 354, 591, 2693, 35, 82, 0, 0, 7, 2759, 1358, 4133, 2442, 22, 2636, 22, 4474, 22, 13, 0, 0, 9, 5, 0, 856, 1, 11, 0, 9, 1058, 7, 13, 0, 82, 275, 890, 57, 1, 871, 3, 13, 4840, 82, 354, 245, 184, 226, 24, 57, 1, 13, 3224, 82, 2759, 7, 0, 1424, 4, 3535, 523, 2616, 7, 5, 1348, 0, 85, 0, 0, 35, 82, 1424, 7, 0, 129, 1550, 13, 8, 15, 302, 0, 1, 13, 871, 0, 973, 7, 11, 461, 3, 3681, 19, 1058, 3, 22, 13, 0, 52, 82, 0, 186, 0, 890, 57, 1, 11, 573, 39, 245, 3, 7, 1207, 4, 2803, 1, 194, 26, 11, 0, 9, 2, 534, 4791, 50, 11, 165, 32, 131, 649, 12, 563, 1]",1,8.0
"[11, 26, 97, 409, 0, 9, 39, 2487, 1, 11, 133, 4, 2, 639, 16, 39, 0, 1271, 54, 1, 14, 121, 57, 14, 26, 2104, 4, 529, 4, 226, 24, 39, 0, 1, 14, 23, 11, 26, 0, 1, 11, 26, 4, 148, 0, 4, 0, 2, 889, 1]",0,4.0
"[367, 11, 0, 91, 5, 1444, 113, 2, 663, 0, 9, 94]",1,8.0
"[5, 0, 2706, 6, 5, 0, 2362, 12, 0, 2, 70, 106, 22, 701, 41, 44, 1130, 24, 0, 0, 521, 9, 3762, 76, 0, 7, 0, 533, 6, 40, 261, 563, 3, 153, 4, 5, 657, 18, 2, 521, 8, 15, 793, 1, 2, 1047, 2362, 3, 823, 9, 0, 33, 0, 2113, 0, 3, 153, 4, 2, 657, 3, 825, 2, 3716, 6, 701, 4974, 35, 1272, 33, 5, 2750, 2061, 7, 22, 5, 181, 2746, 3, 0, 0, 108, 58, 17, 0, 307, 1, 2, 2044, 2362, 10, 584, 18, 5, 2837, 6, 947, 0, 3, 19, 0, 0, 8, 15, 0, 24, 2, 1366, 6, 2, 0, 1902, 0, 3138, 3, 153, 4, 2, 107, 1, 15, 1, 2050, 6, 394, 1, 0, 128, 18, 1991, 848, 139, 843, 1122, 1, 2, 2362, 973, 17, 119, 54, 6, 2758, 0, 3, 298, 4953, 303, 1252, 6, 2, 106, 12, 59, 1010, 52, 7, 0, 412, 851, 5, 311, 2758, 1, 2, 521, 8, 15, 793, 196, 2, 70, 2362, 76, 4208, 97, 69, 72, 2, 1047, 76, 10, 128, 533, 5, 0, 0, 1902, 563, 3, 0, 9, 742, 553, 3, 33, 5, 0, 125, 143, 5, 2976, 0, 6, 0, 1, 2, 107, 1, 15, 1, 2050, 6, 394, 1293, 2393, 2, 92, 422, 0, 0, 2706, 6, 2, 1047, 0, 0, 106, 2362, 33, 0, 3, 72, 2974, 13, 35, 1706, 0, 0, 0, 9, 1712, 1, 2, 2050, 6, 394, 196, 12, 30, 10, 2, 84, 106, 2362, 4, 2724, 2, 0, 378, 0, 3, 1260, 0, 2, 2653, 6, 5, 106, 2881, 220, 6, 277, 124, 22, 1272, 3, 3623, 7, 1381, 1, 701, 0, 3599, 88, 1, 1411, 0, 2, 1090, 6, 868, 1]",1,8.0
"[26, 5, 318, 518, 1, 158, 21, 518, 4, 31, 293, 7, 2898, 21, 0, 1, 26, 21, 518, 1207, 3752, 1, 8, 15, 518, 1766, 54, 4, 31, 5, 4017, 563, 2821, 1, 10, 293, 4, 93, 21, 518, 31, 4180, 1]",1,8.0
"[2, 0, 0, 1, 25, 3004, 50, 3004, 4008, 50, 8, 8, 0, 0, 7, 11, 43, 46, 8, 37, 2511, 22, 0, 3, 29, 42, 26, 422, 298, 89, 5, 186, 69, 497, 1, 26, 2070, 5, 2402, 47, 100, 47, 175, 1, 2, 1087, 141, 39, 1377, 278, 85, 5, 2006, 2326, 1, 42, 570, 9, 2, 875, 124, 3, 16, 362, 7, 74, 3, 1096, 2, 1808, 85, 100, 261, 241, 49, 26, 46, 8, 37, 297, 298, 89, 9, 5, 0, 8, 15, 608, 60, 66, 1, 11, 66, 46, 8, 37, 173, 14, 712, 13, 3, 711, 14, 2721, 398, 430, 109, 11, 26, 46, 8, 37, 0, 5, 88, 161, 42, 117, 601, 1107, 110, 497, 1, 59, 14, 190, 57, 194, 11, 151, 26, 18, 39, 2716, 14, 1024, 57, 59, 11, 23, 11, 10, 560, 1, 13, 10, 45, 6, 164, 0, 1615, 9, 30, 311, 0, 575, 1, 875, 338, 0, 306, 5, 1, 83, 1, 3, 59, 2, 0, 0, 20, 52, 1, 20, 705, 4, 2, 930, 1028, 4, 0, 5, 0, 3, 702, 631, 97, 74, 2402, 80, 2, 4477, 64, 1627, 13, 1]",1,8.0
"[133, 4, 2, 0, 19, 21, 241, 18, 1, 14, 208, 40, 261, 0, 675, 1, 61, 0, 143, 3, 14, 466, 97, 0, 1, 14, 220, 2, 4477, 10, 3790, 3, 68, 14, 190, 16, 21, 326, 1, 17, 125, 4, 2, 0, 225, 3, 2275, 3, 19, 21, 70, 678, 1]",1,8.0
